Year,Month,Day,j_day,hour,H,u,w,VPTG,Zic,Zim,L,z0,Bowen,r,Ws,Wd,Zref,temp,Ztemp,ipcode,pamt,rh,pres,ccvr,WSADJ,Subflag
19,7,16,197,12,200,0.239999995,2,-9,1079.005615,3796.102295,-2.699241548,0.282799989,1.098901099,0.852148035,2.692632914,199.3607497,10,299.1697388,2,11,0,50.70000076,9962,0,ADJ,NoSubs
19,7,16,197,11,193,0.159999996,1.669658451,-9,411.8093262,3263.989258,-0.905968683,0.282799989,1.16969697,0.852083889,1.502211809,208.3557991,10,297.0524902,2,11,0,57.29999924,9964,0,ADJ,NoSubs
19,7,16,197,10,167,0.140000001,1.220131835,-9,174.7138062,180.5885162,-0.659828501,0.282799989,1.546296296,0.852186618,1.251803279,217.783398,10,294.4866028,2,11,0,64.30000305,9968,0,ADJ,NoSubs
19,7,16,197,9,100,0.129999995,1.06308828,-9,136.350647,180.1281738,-0.623331723,0.284799993,1.694915254,0.852139037,1.250346184,209.7738822,10,292.3916931,2,11,0,71.5,9970,0,ADJ,NoSubs
19,7,16,197,8,30,0.109999999,0.705911952,-9,59.49181366,180.1963501,-0.56276057,0.284799993,1.578947368,0.85208119,1.313272953,202.2915182,10,289.7828369,2,11,0,80.40000153,9967,0,ADJ,NoSubs
19,7,16,197,7,7,0.079999998,0.45953217,-9,42.45574951,179.7530975,-0.560013753,0.284799993,1.4,0.852516507,1.001325607,186.1539386,10,286.8652344,2,11,0,89,9963,0,ADJ,NoSubs
19,7,16,197,6,-2,0.049999997,0.120172417,-9,32.8137207,179.7809296,5.908687631,0.284799993,1.428571429,1,1.689788342,185.4382695,10,285.7642212,2,11,0,89.40000153,9960,0,ADJ,NoSubs
19,7,16,197,5,-3,0.049999997,0.139145515,-9,34.02309799,179.8076782,3.94653688,0.284799993,1.428571429,1,1.689316988,181.7704658,10,286.3019104,2,11,0,89.09999847,9956,0,ADJ,NoSubs
19,7,16,197,4,-1,0.039999999,0.096699092,-9,34.33217621,179.8915405,6.075109304,0.284799993,1.428571429,1,1.376366377,184.8800545,10,286.9266663,2,11,0,88.70000458,9956,0,ADJ,NoSubs
19,7,16,197,3,-2,0.039999999,0.119827991,-9,32.72393799,179.9655457,3.043061141,0.284799993,1.428571429,1,1.437775135,183.2849715,10,287.4468079,2,11,0,87.20000458,9958,0,ADJ,NoSubs
19,7,16,197,2,-3,0.059999999,0.138005685,-9,33.41149139,180.071167,6.864337975,0.284799993,1.428571429,1,1.751010656,176.967617,10,288.1794128,2,11,0,84.80000305,9955,0,ADJ,NoSubs
19,7,16,197,1,-3,0.079999998,0.137683711,-9,33.26678467,180.1261292,16.31447391,0.284799993,3,1,1.875768781,184.3861974,10,288.9489746,2,11,0,82.5,9952,0,ADJ,NoSubs
19,7,15,196,24,0,0.039999999,0.076038737,-9,33.68328476,180.2408142,-12.25828459,0.284799993,1.428571429,1,1.441237688,194.4498033,10,289.4786377,2,11,0,80.20000458,9949,0,ADJ,NoSubs
19,7,15,196,23,0,0.039999999,0.07837621,-9,37.06684875,180.3786316,-12.31835843,0.284799993,1.428571429,1,1.381385326,191.4509992,10,290.8972778,2,11,0,73.70000458,9945,0,ADJ,NoSubs
19,7,15,196,22,0,0.029999999,0.072641649,-9,29.72261047,7398.786621,-5.233998617,0.284799993,1.428571429,1,1.129135728,256.2703312,10,292.9790955,2,11,0,60.79999924,9942,0,ADJ,NoSubs
19,7,15,196,21,0,0.039999999,1.325750366,-9,1574.732788,7930.789551,0.108128843,0.284799993,1.428571429,0.848993294,1.566710472,299.5476732,10,295.5582886,2,11,0,53.29999924,9937,0,ADJ,NoSubs
19,7,15,196,20,-10,0.299999982,1.290806516,-9,1896.974243,8431.133789,-59.53627815,0.284799993,0.166666667,0.852166956,4.376014233,316.8960637,10,297.5410156,2,11,0,47.5,9933,0,ADJ,NoSubs
19,7,15,196,19,40,0.399999976,2,-9,1931.438843,8907.094727,-38.46785569,0.284799993,0.4,0.852058819,5.627484322,310.7534456,10,298.2852478,2,11,0,45.90000153,9931,0,ADJ,NoSubs
19,7,15,196,18,120,0.370000005,2,-9,1728.380249,8902.581055,-20.62407467,0.284799993,0.923076923,0.851828966,5.06816864,311.261997,10,298.3609009,2,11,0,47.90000153,9927,0,ADJ,NoSubs
19,7,15,196,17,180,0.389999986,2,-9,1657.677734,9347.000977,-17.08335687,0.284799993,1.2,0.851990529,5.312722683,307.4599628,10,298.17276,2,11,0,48.60000229,9924,0,ADJ,NoSubs
19,7,15,196,16,250,0.439999998,2,-9,1552.344727,9767.962891,-21.04144587,0.284799993,1.388888889,0.851951676,6.003815174,303.6994157,10,298.1393433,2,11,0,51.5,9920,1,ADJ,NoSubs
19,7,15,196,15,310,0.439999998,2,-9,1285.970459,9327.896484,-18.16141522,0.284799993,1.55,0.851921349,5.87827158,298.5174843,10,297.3201599,2,11,0,55,9921,1,ADJ,NoSubs
19,7,15,196,14,270,0.464000016,2,-9,1242.494629,8860.320313,-18.01468794,0.284799993,1.35,0.85198633,6.316094875,296.7498088,10,296.596405,2,11,0,55.5,9924,3,ADJ,NoSubs
19,7,15,196,13,220,0.409999996,1.841783809,-9,1110.587158,8859.253906,-30.62867873,0.284799993,1.222222222,1,5.566476822,299.60617,10,295.5263062,2,11,0,59.10000229,9924,4,ADJ,NoSubs
19,7,15,196,12,180,0.389999986,1.70132379,-9,1066.802979,3745.233643,-32.12603119,0.284799993,1.058823529,1,5.314255714,291.311182,10,294.6677246,2,11,0,62.10000229,9923,5,ADJ,NoSubs
19,7,15,196,11,60,0.389999986,1.047762929,-9,743.5518188,3741.680664,-95.86408624,0.284799993,0.582524272,1,5.501951218,291.4026201,10,293.0961914,2,11,0,67.30000305,9921,8,ADJ,NoSubs
19,7,15,196,10,56,0.389999986,0.976658121,-9,642.6479492,1972.194824,-102.3008428,0.284799993,0.691358025,1,5.564480305,288.8467803,10,291.9242859,2,11,0,72.59999847,9920,9,ADJ,NoSubs
19,7,15,196,9,45,0.370000005,0.934724984,-9,699.5751343,180.2379761,-108.4745879,0.285699993,0.592105263,1,5.188583374,286.189766,10,291.2943726,2,11,0,74.59999847,9919,4,ADJ,NoSubs
19,7,15,196,8,19,0.25999999,0.681971223,-9,640.8859253,179.9051514,-88.78561151,0.285699993,0.452380952,1,3.688868284,270.8270068,10,290.1168518,2,11,0,78.70000458,9915,6,ADJ,NoSubs
19,7,15,196,7,-4,0.179999992,0.888554959,-9,371.7926636,179.7649384,-7.726901905,0.285699993,0.235294118,0.852272727,2.750401735,248.9878111,10,288.9097595,2,11,0,81.40000153,9910,2,ADJ,NoSubs
19,7,15,196,6,-9,0.109999999,0.731139233,-9,232.6277924,1971.767822,1.980520716,0.285699993,3,0.875,2.252957344,238.1524472,10,287.8578491,2,11,0,83.09999847,9905,7,ADJ,NoSubs
19,7,15,196,5,-8,0.109999999,0.348064671,-9,200.2784576,1647.335938,15.80419806,0.285699993,2.666666667,1,2.252374411,225.3902496,10,287.1317139,2,11,0,85.30000305,9902,5,ADJ,NoSubs
19,7,15,196,4,-7,0.099999994,0.341562631,-9,216.4647217,179.8460999,13.58050779,0.285699993,2.333333333,1,2.126926422,236.048839,10,287.3497925,2,11,0,83.90000153,9901,0,ADJ,NoSubs
19,7,15,196,3,-6,0.089999996,0.340430553,-9,250.6466675,179.9099121,11.57827406,0.285699993,2,1,2.067100048,230.1253103,10,288.0476685,2,11,0,80.5,9903,0,ADJ,NoSubs
19,7,15,196,2,-7,0.089999996,0.364860319,-9,264.8921204,180.1526642,9.939318804,0.285699993,1.75,1,2.125987291,231.7130906,10,288.4854736,2,11,0,80.20000458,9907,0,ADJ,NoSubs
19,7,15,196,1,-13,0.140000001,0.427620626,-9,230.1878204,179.8251343,20.19438018,0.285699993,1.625,1,2.625775814,248.894138,10,289.1921692,2,11,0,77.09999847,9907,0,ADJ,NoSubs
19,7,14,195,24,0,0.079999998,0.152757174,-9,273.4741516,2749.140381,-98.20223696,0.285699993,0,1,1.877723217,247.7653,10,289.8799744,2,11,0,76.30000305,9906,0,ADJ,NoSubs
19,7,14,195,23,0,0.029999999,0.084049786,-9,45.64108276,3212.292725,-5.188595827,0.285699993,0,1,1.316880107,240.938087,10,290.4376221,2,11,0,77.30000305,9906,0,ADJ,NoSubs
19,7,14,195,22,-10,0.099999994,0.716715329,-9,1421.977173,4321.357422,9.655893698,0.285699993,1,1,2.379776239,273.7961103,10,291.8699036,2,11,0,69.5,9903,0,ADJ,NoSubs
19,7,14,195,21,0,0.07,1.321756442,-9,1724.218018,9289.90918,0.640283052,0.285699993,0,0.850628936,2.001211166,285.2917865,10,293.5193176,2,11,0,63.29999924,9898,0,ADJ,NoSubs
19,7,14,195,20,-10,0.189999998,1.496562705,-9,1790.777344,9277.882813,-9.161311112,0.285699993,0.2,0.851979605,3.00139451,287.4580912,10,294.8824158,2,11,0,59.40000153,9892,0,ADJ,NoSubs
19,7,14,195,19,40,0.289999992,2,-9,1614.488403,9274.844727,-10.8081805,0.285699993,0.333333333,0.852053756,4.06990242,290.7883309,10,295.7749939,2,11,0,56.10000229,9889,0,ADJ,NoSubs
19,7,14,195,18,80,0.349999994,1.565485449,-9,1553.799805,9266.832031,-43.41022895,0.285699993,0.470588235,0.852185485,4.818350792,295.2720426,10,296.2355652,2,11,0.029999999,57.70000076,9888,0,ADJ,NoSubs
19,7,14,195,17,120,0.340000004,2,-9,954.3685303,9263.313477,-9.102415265,0.285699993,0.6,0.851741779,4.56519556,265.1661305,10,295.8467102,2,11,0.004,61.60000229,9887,0,ADJ,NoSubs
19,7,14,195,16,80,0.329999983,1.722405655,-9,1298.0979,9695.750977,-22.82353348,0.285699993,0.533333333,0.85175199,4.38239193,252.4649351,10,295.6186523,2,11,0.029999999,66.80000305,9884,1,ADJ,NoSubs
19,7,14,195,15,120,0.370000005,1.659776525,-9,1494.788086,9696.695313,-41.39767703,0.285699993,0.75,1,4.938457966,274.8996639,10,296.4481812,2,11,0.449999988,61.10000229,9887,3,ADJ,NoSubs
19,7,14,195,14,100,0.310000002,2,-9,1287.465698,9704.118164,-4.74609544,0.285699993,0.526315789,0.851911738,4.001858711,276.1569547,10,296.4877625,2,11,0,63.60000229,9886,0,ADJ,NoSubs
19,7,14,195,13,150,0.340000004,2,-9,1263.033813,9271.038086,-6.042713463,0.285699993,0.789473684,0.851947296,4.503025055,232.774979,10,297.2402344,2,11,0.50999999,60.5,9885,7,ADJ,NoSubs
19,7,14,195,12,140,0.319999993,2,-9,1084.722656,9280.955078,-4.837085773,0.285699993,0.813953488,0.85182762,4.251272678,237.784294,10,295.7637939,2,11,0,67.5,9891,4,ADJ,NoSubs
19,7,14,195,11,30,0.229999989,0.904773404,-9,960.9645386,9293.708008,-39.46493033,0.285699993,0.461538462,1,3.12864995,243.0644865,10,294.1344604,2,11,0,74.30000305,9893,6,ADJ,NoSubs
19,7,14,195,10,43,0.219999999,0.854199152,-9,561.1710205,9320.15918,-23.96767304,0.285699993,1.131578947,1,2.940878391,244.4760402,10,292.5654602,2,11,0.079999998,88.30000305,9894,10,ADJ,NoSubs
19,7,14,195,9,47,0.219999999,0.901566449,-9,603.727356,9321.307617,-21.93086058,0.287,1.068181818,1,2.813858747,240.3885361,10,292.6053467,2,11,0.039999999,86.90000153,9891,8,ADJ,NoSubs
19,7,14,195,8,32,0.181475699,0.662457759,-9,351.5447693,8853.407227,-18.06764336,0.287,0.780487805,1,2.378256559,212.7930415,10,292.4104004,2,11,0,85.70000458,9891,3,ADJ,NoSubs
19,7,14,195,7,1,0.099999994,0.606415161,-9,112.8483734,8865.960938,-1.265100661,0.287,0.066666667,0.851659751,1.503337979,193.5846071,10,291.3706665,2,11,0,87.5,9888,1,ADJ,NoSubs
19,7,14,195,6,-3,0.109999999,0.356702939,-9,90.23674774,8405,6.615785713,0.287,0.25,0.880952376,2.003282547,202.7254534,10,291.341217,2,11,0.01,86.20000458,9889,2,ADJ,NoSubs
19,7,14,195,5,-2,0.049999997,0.165203213,-9,86.83815002,7908.498047,6.018732491,0.287,1,1,1.501695395,197.4437283,10,291.0863647,2,11,0.269999981,83,9884,1,ADJ,NoSubs
19,7,14,195,4,-12,0.119999997,0.198014155,-9,24.97155952,7919.580566,13.89442793,0.287,1.2,1,2.502669811,143.6010273,10,291.6587219,2,11,0,76.5,9881,0,ADJ,NoSubs
19,7,14,195,3,-2,0.049999997,0.108253011,-9,24.45874786,6828.657227,6.025099338,0.287,2,1,1.566151738,150.9600317,10,291.3942871,2,11,0,79,9884,0,ADJ,NoSubs
19,7,14,195,2,-1,0.029999999,0.102187555,-9,41.21046448,180.1659393,2.606857159,0.287,1,1,1.251225591,164.0321903,10,291.8436584,2,11,0,77.09999847,9888,0,ADJ,NoSubs
19,7,14,195,1,-2,0.039999999,0.127121228,-9,39.71060181,3258.743652,3.092944879,0.287,2,1,1.438690543,173.4721024,10,292.1588135,2,11,0,76.59999847,9890,0,ADJ,NoSubs
19,7,13,194,24,0,0.059999999,0.068510713,-9,24.93153954,3785.337891,-41.86656757,0.287,1.428571429,1,1.628377795,168.1125806,10,292.9411621,2,11,0,74.30000305,9890,0,ADJ,NoSubs
19,7,13,194,23,0,0.07,0.082310999,-9,43.35897064,3786.897461,-66.67138534,0.287,0,1,1.690558076,167.2092142,10,293.7731628,2,11,0,69.70000458,9894,0,ADJ,NoSubs
19,7,13,194,22,0,0.07,0.08452274,-9,47.20055389,3789.914063,-67.02865888,0.287,1.428571429,1,1.750714064,173.2070725,10,295.3474121,2,11,0,62.29999924,9895,2,ADJ,NoSubs
19,7,13,194,21,0,0.059999999,1.252081024,-9,1498.312622,7431.891602,0.412191345,0.287,1.428571429,0.853801173,1.753743529,196.0358852,10,298.1930237,2,11,0,52.90000153,9894,0,ADJ,NoSubs
19,7,13,194,20,-10,0.170000002,1.448774888,-9,2125.633545,7430.90332,-8.585635618,0.287,0.166666667,0.851728476,2.693074226,208.6275919,10,300.2808533,2,11,0,44.5,9891,0,ADJ,NoSubs
19,7,13,194,19,30,0.199999988,2,-9,2163.818359,8492.398438,-4.250916386,0.287,0.3,0.851658602,2.565917015,185.9742785,10,301.0785522,2,11,0,44.10000229,9890,0,ADJ,NoSubs
19,7,13,194,18,110,0.299999982,2,-9,2021.389282,8493.856445,-9.868219614,0.287,0.611111111,0.851876792,3.937830687,220.1068963,10,301.522522,2,11,0,42.70000076,9890,0,ADJ,NoSubs
19,7,13,194,17,170,0.25999999,2,-9,1918.175659,8488.803711,-4.609638776,0.287,0.80952381,0.851763619,3.131045818,231.2111484,10,301.3094788,2,11,0,44.10000229,9890,0,ADJ,NoSubs
19,7,13,194,16,180,0.269999981,2,-9,1846.556519,9445.27832,-4.155451916,0.287,0.75,0.851763533,3.252115965,253.0609393,10,300.8624573,2,11,0,47.79999924,9894,0,ADJ,NoSubs
19,7,13,194,15,190,0.209999993,1.945984931,-9,1532.642456,10307.70801,-4.815266023,0.287,0.791666667,1,2.254483461,263.0637899,10,298.6158142,2,11,0,54.90000153,9898,2,ADJ,NoSubs
19,7,13,194,14,180,0.269999981,1.805516791,-9,1289.158447,10295.61816,-10.7778693,0.287,0.75,1,3.252002954,267.6352522,10,297.9277649,2,11,0,60.79999924,9901,2,ADJ,NoSubs
19,7,13,194,13,110,0.280000001,2,-9,1318.609009,8962.022461,-3.225386911,0.287,0.572916667,0.851831956,3.56619978,279.9927667,10,297.4180908,2,11,0,61.90000153,9902,5,ADJ,NoSubs
19,7,13,194,12,150,0.229999989,1.606311349,-9,1082.454468,6265.891113,-7.944085509,0.287,0.746268657,1,2.691581249,278.4405471,10,296.0386963,2,11,0,65.70000458,9904,8,ADJ,NoSubs
19,7,13,194,11,124,0.219999999,1.402943511,-9,868.9433594,1664.616333,-8.376815656,0.287,0.784810127,1,2.564826012,281.3270655,10,294.8691711,2,11,0,71.70000458,9902,5,ADJ,NoSubs
19,7,13,194,10,111,0.239999995,1.257807658,-9,696.6472168,1661.979248,-12.09884484,0.287,0.89516129,1,2.938103437,289.2218512,10,293.6499634,2,11,0,78.20000458,9904,5,ADJ,NoSubs
19,7,13,194,9,86,0.199999988,1.593479175,-9,464.6813049,1372.02832,-2.296920386,0.287,1.048780488,0.851955915,2.438331604,285.0686459,10,292.3328552,2,11,0,85.09999847,9902,2,ADJ,NoSubs
19,7,13,194,8,25,0.140000001,0.634543201,-9,393.9463501,1371.082031,-10.57736808,0.287,1,1,1.688202262,307.664025,10,291.2931519,2,11,0,90.09999847,9896,5,ADJ,NoSubs
19,7,13,194,7,4,0.089999996,0.288980078,-9,232.0142975,1371.856934,-17.52179182,0.287,0.8,1,1.190076113,285.4089764,10,290.6081543,2,11,0,94.80000305,9890,8,ADJ,NoSubs
19,7,13,194,6,1,0.049999997,0.134918477,-9,94.32342529,3243.313477,-12.00204411,0.287,1,1,0.689994037,202.1966952,10,290.2298279,2,11,0,95.70000458,9884,9,ADJ,NoSubs
19,7,13,194,5,1,0.029999999,0.136229291,-9,97.16241455,3242.909424,-2.594122908,0.287,0.5,1,0.251221895,218.7545449,10,290.4180298,2,11,0.01,93.40000153,9882,9,ADJ,NoSubs
19,7,13,194,4,1,0.039999999,0.119845333,-9,66.16207886,8965.980469,-6.149866904,0.287,0.333333333,1,0.563518226,107.9424702,10,290.4574585,2,11,0,93.09999847,9880,9,ADJ,NoSubs
19,7,13,194,3,1,0.099999994,0.153442433,-9,138.8887024,9871.522461,-96.11040807,0.287,0.166666667,1,1.377219677,137.5742195,10,290.5141296,2,11,0,91.80000305,9881,7,ADJ,NoSubs
19,7,13,194,2,-1,0.140000001,0.162277669,-9,164.3575897,9424.128906,263.8381574,0.287,0.142857143,1,2.064409494,139.5791125,10,290.6365662,2,11,0,91.70000458,9882,10,ADJ,NoSubs
19,7,13,194,1,0,0.129999995,0.121844641,-9,139.1329193,8956.896484,-422.4551582,0.287,0,1,2.002313614,140.8221847,10,290.614563,2,11,0,92.20000458,9883,9,ADJ,NoSubs
19,7,12,193,24,2,0.170000002,0.202585726,-9,159.8878937,9425.329102,-236.1977946,0.287,0.181818182,1,2.43845129,135.9241731,10,290.6402893,2,11,0.02,92,9884,9,ADJ,NoSubs
19,7,12,193,23,0,0.079999998,0.136178901,-9,194.4248962,9863.282227,-98.54448961,0.287,1.428571429,1,1.251387,129.22798,10,290.8902588,2,11,0.059999999,89.20000458,9884,10,ADJ,NoSubs
19,7,12,193,22,0,0.099999994,0.160535569,-9,318.8079224,9421.749023,-192.6438827,0.287,0,1,1.565037608,131.1967253,10,291.1535339,2,11,0,88.30000305,9882,9,ADJ,NoSubs
19,7,12,193,21,0,0.170000002,0.166318042,-9,354.8000793,4367.358887,-947.223368,0.287,0,1,2.504305124,132.187574,10,291.3884888,2,11,0,88,9880,9,ADJ,NoSubs
19,7,12,193,20,20,0.239999995,0.613110017,-9,444.9069519,4365.339844,-66.71564081,0.287,0.666666667,1,3.377555609,131.2321879,10,291.7566223,2,11,0,85.70000458,9877,9,ADJ,NoSubs
19,7,12,193,19,30,0.299999982,0.68964017,-9,422.4751282,180.3377686,-86.94351447,0.287,0.6,1,4.252799034,131.5138283,10,292.0058289,2,11,0,84.59999847,9878,10,ADJ,NoSubs
19,7,12,193,18,60,0.280000001,0.897234621,-9,465.5110168,180.3065186,-35.36926239,0.287,0.857142857,1,3.755291224,130.3364218,10,292.2132568,2,11,0,84.59999847,9876,10,ADJ,NoSubs
19,7,12,193,17,60,0.340000004,0.89196507,-9,458.2934875,180.2570801,-63.45661734,0.287,0.75,1,4.689332485,128.6852806,10,292.8115234,2,11,0.010000001,81.40000153,9880,10,ADJ,NoSubs
19,7,12,193,16,110,0.349999994,1.114475379,-9,488.3182068,1662.701782,-37.81251821,0.287,0.846153846,1,4.754876137,139.1290592,10,293.2384644,2,11,0,80.90000153,9885,9,ADJ,NoSubs
19,7,12,193,15,80,0.379999995,0.913060064,-9,367.9337769,2774.125488,-66.30746093,0.287,0.615384615,1,5.377708912,135.2310457,10,292.2122192,2,11,0,85.59999847,9887,9,ADJ,NoSubs
19,7,12,193,14,80,0.419999987,0.896800406,-9,347.5450134,2354.582764,-89.25067573,0.287,0.615384615,1,6.000391483,128.7995465,10,291.3066711,2,11,0,88.5,9893,9,ADJ,NoSubs
19,7,12,193,13,60,0.389999986,0.804319326,-9,334.1488342,179.9980621,-95.23316558,0.287,0.6,1,5.566461563,131.6431469,10,291.1672058,2,11,0.01,91,9894,10,ADJ,NoSubs
19,7,12,193,12,70,0.379999995,0.860645156,-9,350.0589905,3228.865967,-75.32855415,0.287,0.786516854,1,5.314406872,138.2683926,10,290.4715881,2,11,0.039999999,91.59999847,9899,10,ADJ,NoSubs
19,7,12,193,11,38,0.370000005,0.638029722,-9,262.0600586,3757.064453,-127.7683541,0.287,0.655172414,1,5.251629353,128.4625894,10,289.7333374,2,11,0.029999999,92,9902,10,ADJ,NoSubs
19,7,12,193,10,25,0.40200001,0.488687813,-9,178.7839355,3759.449219,-248.8010262,0.287,0.555555556,1,5.877271175,118.9537569,10,289.4081421,2,11,0.059999999,92.80000305,9902,9,ADJ,NoSubs
19,7,12,193,9,28,0.389999986,0.531410301,-9,205.5355835,3756.047119,-203.1098078,0.285400003,0.444444444,1,5.688776016,126.5649819,10,289.7956848,2,11,0.179999992,89.70000458,9906,9,ADJ,NoSubs
19,7,12,193,8,5,0.379999995,0.285904056,-9,179.148941,3762.639648,-1051.584265,0.285400003,0.11627907,1,5.625422478,133.0164101,10,289.6410217,2,11,0.02,89.59999847,9906,9,ADJ,NoSubs
19,7,12,193,7,2,0.337000012,0.214362102,-9,188.4942322,3764.822998,-1830.98085,0.285400003,0.057142857,1,4.940341949,131.1251601,10,289.2149963,2,11,0.07,90,9905,7,ADJ,NoSubs
19,7,12,193,6,-9,0.229999989,0.349802071,-9,181.8886871,4343.409668,129.2593638,0.285400003,0.428571429,1,3.501941681,125.7198862,10,289.0133057,2,11,0.189999998,88.90000153,9909,8,ADJ,NoSubs
19,7,12,193,5,-2,0.269999981,0.213906006,-9,187.2201385,4347.451172,941.271343,0.285400003,0.117647059,1,4.001842022,132.4121491,10,289.101532,2,11,3.519999981,83.5,9913,10,ADJ,NoSubs
19,7,12,193,4,-7,0.280000001,0.360984525,-9,257.2748413,4346.021484,300.1550621,0.285400003,0.304347826,1,4.190358162,132.4467177,10,289.3119507,2,11,0,74.90000153,9915,10,ADJ,NoSubs
19,7,12,193,3,-5,0.280000001,0.309888696,-9,227.9155731,4348.543945,420.3111464,0.285400003,0.208333333,1,4.126337051,127.5585326,10,289.376709,2,11,0,73.5,9921,8,ADJ,NoSubs
19,7,12,193,2,-12,0.229999989,0.413994018,-9,226.0803986,4991.59375,96.91793845,0.285400003,0.705882353,1,3.562867641,131.0500316,10,288.9340515,2,11,0,72.80000305,9924,6,ADJ,NoSubs
19,7,12,193,1,-19,0.25999999,0.504062172,-9,258.3590698,179.9460754,88.6403369,0.285400003,1,1,4.067072392,129.0925321,10,289.6421509,2,11,0,69.09999847,9926,8,ADJ,NoSubs
19,7,11,192,24,-15,0.239999995,0.481092107,-9,285.2535706,180.2631378,88.53604091,0.285400003,0.75,1,3.814924002,134.5464009,10,290.3851624,2,11,0,65.90000153,9932,9,ADJ,NoSubs
19,7,11,192,23,-24,0.319999993,0.555305223,-9,275.1060791,5010.331055,131.6117993,0.285400003,0.8,1,4.941264153,135.8495586,10,291.3754272,2,11,0,63.70000076,9932,9,ADJ,NoSubs
19,7,11,192,22,-20,0.280000001,0.582841724,-9,382.8866882,5654.344238,106.1286092,0.285400003,0.8,1,4.255867004,134.8132721,10,292.2705994,2,11,0,61.60000229,9935,10,ADJ,NoSubs
19,7,11,192,21,-20,0.269999981,0.686027259,-9,498.2245178,6277.331543,75.93328468,0.285400003,0.666666667,0.851694922,4.06953001,143.2183128,10,293.3968811,2,11,0,59.70000076,9939,10,ADJ,NoSubs
19,7,11,192,20,0,0.359999985,0.374935788,-9,538.6376953,180.3180237,1191.992459,0.285400003,0,0.851953788,5.314744473,152.1727416,10,294.7513733,2,11,0,55.20000076,9942,7,ADJ,NoSubs
19,7,11,192,19,40,0.370000005,1.385064687,-9,835.0822144,180.5676727,-39.79827614,0.285400003,0.4,0.851500533,5.319839001,154.970714,10,296.3024597,2,11,0,53.40000153,9942,3,ADJ,NoSubs
19,7,11,192,18,100,0.419999987,2,-9,1008.631042,180.5107422,-22.54177584,0.285400003,0.769230769,0.851540663,5.880603313,153.1975273,10,297.6109009,2,11,0,52.40000153,9943,5,ADJ,NoSubs
19,7,11,192,17,170,0.419999987,2,-9,1162.050415,3789.411133,-18.25908211,0.285400003,1,0.851659899,5.816265583,152.0994507,10,298.1308594,2,11,0,53,9948,2,ADJ,NoSubs
19,7,11,192,16,190,0.399999976,2,-9,1116.737549,3788.897705,-13.56485462,0.285400003,1,0.85170594,5.443017006,152.2668344,10,298.3236389,2,11,0,51.90000153,9953,5,ADJ,NoSubs
19,7,11,192,15,220,0.439999998,2,-9,1081.292114,180.8442841,-17.17402615,0.285400003,0.956521739,0.851663098,5.878399849,153.0409218,10,298.3998413,2,11,0,49.79999924,9956,1,ADJ,NoSubs
19,7,11,192,14,220,0.394000024,2,-9,1004.126404,180.7552185,-11.62588095,0.285400003,1,0.851768076,5.192398071,146.7877603,10,297.6477661,2,11,0,51.5,9963,0,ADJ,NoSubs
19,7,11,192,13,210,0.374000013,2,-9,858.104248,180.6820526,-9.625999825,0.285400003,1.05,0.851667336,4.875794888,144.2831454,10,296.9054871,2,11,0,51.79999924,9972,0,ADJ,NoSubs
19,7,11,192,12,230,0.370000005,2,-9,644.4208984,180.1582947,-9.385195827,0.285400003,1.25,0.851738429,4.813229084,137.8295171,10,295.3029175,2,11,0,54.60000229,9979,0,ADJ,NoSubs
19,7,11,192,11,200,0.329999983,1.648747312,-9,342.0972595,180.0005798,-6.857551152,0.285400003,1.324503311,0.851662616,4.378417969,135.0901467,10,293.5544434,2,11,0,58.60000229,9985,0,ADJ,NoSubs
19,7,11,192,10,160,0.319999993,1.245959202,-9,164.2761536,180.0594482,-6.957496147,0.285400003,1.428571429,0.851675201,4.253028393,126.5152693,10,291.1459656,2,11,0,64,9990,0,ADJ,NoSubs
19,7,11,192,9,103,0.229999989,1.017817757,-9,119.1242752,180.0950928,-3.436478701,0.282399982,1.537313433,0.851761156,2.938640594,125.0316471,10,289.2446594,2,11,0,72.09999847,9991,0,ADJ,NoSubs
19,7,11,192,8,42,0.170000002,0.81571263,-9,96.67323303,179.6581268,-2.187668277,0.282399982,1.448275862,0.851529459,2.063670874,124.0578807,10,287.1617126,2,11,0,78,9992,0,ADJ,NoSubs
19,7,11,192,7,10,0.07,0.471961346,-9,72.81073761,179.7052917,-0.593895824,0.282399982,1.428571429,0.851585552,0.751122832,78.76967292,10,284.0097961,2,11,0,85.70000458,9990,0,ADJ,NoSubs
19,7,11,192,6,-1,0.029999999,0.429448389,-9,46.33242798,179.7419434,0.039487157,0.282399982,1.428571429,0.851190475,1.187750578,66.18449899,10,282.9234009,2,11,0,82.90000153,9990,0,ADJ,NoSubs
19,7,11,192,5,-1,0.01,0.10419781,-9,42.44140244,179.7878723,0.093789438,0.282399982,1.428571429,1,0.565804839,68.52471033,10,283.4984741,2,11,0,81.80000305,9987,0,ADJ,NoSubs
19,7,11,192,4,-1,0.02,0.103535519,-9,41.73046112,179.8185425,0.751995174,0.282399982,1.428571429,1,0.630535245,41.21384823,10,284.1331177,2,11,0,78.5,9987,0,ADJ,NoSubs
19,7,11,192,3,-1,0.029999999,0.10005034,-9,37.72136688,179.855896,2.542350676,0.282399982,1.428571429,1,1.062903523,61.582355,10,284.6220093,2,11,0,76.40000153,9988,0,ADJ,NoSubs
